variance,mean,max,total,spread,jain,gini,ede,maxmin,feasible,objective,method,runtime_s,routing_calls,evaluated,opt_gap,ede_gap,seed
218.95999999999998,25.8,46.0,129.0,43.0,0.7524756952294822,0.3193798449612404,27.372751882806067,15.333333333333334,False,218.95999999999998,exhaustive_ede,0.08198990003438666,5565,,4.314563106796116,0.0,3
107.2,37.0,52.0,185.0,30.0,0.9273811136702343,0.15783783783783778,37.669967565956135,2.3636363636363638,False,107.2,ours,0.04224889999022707,1890,390.0,0.0,0.11184856663886199,4
191.44,32.6,56.0,163.0,41.0,0.8473608674852495,0.2331288343558282,33.88048399417658,3.7333333333333334,False,191.44,ours_ede,0.05098759999964386,1815,375.0,0.785820895522388,0.0,4
195.83999999999997,60.6,88.0,303.0,39.0,0.9493718008375989,0.10825082508250827,61.404588931767115,1.7959183673469388,False,195.83999999999997,centroid,1.4599994756281376e-05,5,,0.8268656716417908,0.8123881861404759,4
195.83999999999997,60.6,88.0,303.0,39.0,0.9493718008375989,0.10825082508250827,61.404588931767115,1.7959183673469388,False,195.83999999999997,weighted_centroid,2.640002639964223e-05,5,,0.8268656716417908,0.8123881861404759,4
145.04,37.4,56.0,187.0,35.0,0.906050006477523,0.17967914438502675,38.28718205402574,2.6666666666666665,False,145.04,geometric_median,0.00018209998961538076,5,,0.35298507462686557,0.13006597133047423,4
191.44,32.6,56.0,163.0,41.0,0.8473608674852495,0.2331288343558282,33.88048399417658,3.7333333333333334,False,191.44,min_sum,0.10559739999007434,8055,,0.785820895522388,0.0,4
224.56,34.2,48.0,171.0,41.0,0.8389327212738488,0.2269005847953216,35.50116756330711,6.857142857142857,False,224.56,min_max,0.10644430003594607,8055,,1.094776119402985,0.04783531337418614,4
118.96000000000001,35.8,49.0,179.0,30.0,0.9150649721547908,0.16983240223463691,36.55006838595398,2.5789473684210527,False,118.96000000000001,min_range,0.10504170000785962,8055,,0.10970149253731348,0.07879416339613832,4
138.96,39.2,59.0,196.0,33.0,0.9170685127715446,0.16530612244897958,40.03340714141153,2.269230769230769,False,138.96,random,0.015886599954683334,500,,0.29626865671641794,0.1816067075161182,4
107.2,37.0,52.0,185.0,30.0,0.9273811136702343,0.15783783783783778,37.669967565956135,2.3636363636363638,False,107.2,exhaustive,0.10748590005096048,8055,,0.0,0.11184856663886199,4
191.44,32.6,56.0,163.0,41.0,0.8473608674852495,0.2331288343558282,33.88048399417658,3.7333333333333334,False,191.44,exhaustive_ede,0.1144681999576278,8055,,0.785820895522388,0.0,4
52.15999999999999,46.2,58.0,231.0,21.0,0.9761456141955548,0.08658008658008653,46.47848223248027,1.5675675675675675,False,52.15999999999999,ours,0.06569020001916215,1555,323.0,0.0,0.5189123204178634,5
165.44,29.4,49.0,147.0,36.0,0.8393474461060401,0.2394557823129253,30.59984543393111,3.769230769230769,False,165.44,ours_ede,0.050400300009641796,1575,327.0,2.171779141104295,0.0,5
141.76,31.2,45.0,156.0,27.0,0.8728837876614061,0.20512820512820507,32.19479837376911,2.5,False,141.76,centroid,1.3499986380338669e-05,5,,1.717791411042945,0.05212290837487076,5
141.76,31.2,45.0,156.0,27.0,0.8728837876614061,0.20512820512820507,32.19479837376911,2.5,False,141.76,weighted_centroid,2.7799978852272034e-05,5,,1.717791411042945,0.05212290837487076,5
165.44,31.6,50.0,158.0,36.0,0.8578694158075602,0.2278481012658229,32.727604159891406,3.5714285714285716,False,165.44,geometric_median,0.0002185999765060842,5,,2.171779141104295,0.0695349501210518,5
285.76000000000005,28.8,57.0,144.0,52.0,0.7437589670014347,0.31666666666666665,30.686621041260043,11.4,False,285.76000000000005,min_sum,0.11401259998092428,7010,,4.478527607361965,0.002835818485302182,5
84.24,34.4,42.0,172.0,22.0,0.9335437046386873,0.13720930232558137,34.956859597935065,2.1,False,84.24,min_max,0.09801609994610772,7010,,0.615030674846626,0.1423868030121685,5
52.15999999999999,46.2,58.0,231.0,21.0,0.9761456141955548,0.08658008658008653,46.47848223248027,1.5675675675675675,False,52.15999999999999,min_range,0.09316470002522692,7010,,0.0,0.5189123204178634,5
54.55999999999999,45.8,58.0,229.0,22.0,0.9746491961713596,0.08908296943231453,46.09332610322692,1.6111111111111112,False,54.55999999999999,random,0.015874500037170947,500,,0.04601226993865029,0.5063254552297713,5
52.15999999999999,46.2,58.0,231.0,21.0,0.9761456141955548,0.08658008658008653,46.47848223248027,1.5675675675675675,False,52.15999999999999,exhaustive,0.1022821000078693,7010,,0.0,0.5189123204178634,5
165.44,29.4,49.0,147.0,36.0,0.8393474461060401,0.2394557823129253,30.59984543393111,3.769230769230769,False,165.44,exhaustive_ede,0.1452411999925971,7010,,2.171779141104295,0.0,5
16.56,19.2,24.0,96.0,11.0,0.9570093457943926,0.1166666666666667,19.403368827050258,1.8461538461538463,True,16.56,ours,0.011769199976697564,1155,243.0,0.0,0.085359360317491,6
20.639999999999997,17.6,25.0,88.0,14.0,0.9375302663438256,0.14090909090909087,17.877368120153637,2.272727272727273,True,20.639999999999997,ours_ede,0.012015599990263581,1085,229.0,0.24637681159420283,0.0,6
45.84,19.6,26.0,98.0,18.0,0.8933953488372093,0.18367346938775508,20.101579448181315,3.25,True,45.84,centroid,5.300040356814861e-06,5,,1.768115942028986,0.12441492019847514,6
45.84,19.6,26.0,98.0,18.0,0.8933953488372093,0.18367346938775508,20.101579448181315,3.25,True,45.84,weighted_centroid,1.0200019460171461e-05,5,,1.768115942028986,0.12441492019847514,6
99.83999999999999,17.6,28.0,88.0,26.0,0.75625,0.3090909090909091,18.629913099557896,14.0,True,99.83999999999999,geometric_median,0.00013050000416114926,5,,5.028985507246376,0.042094841609033894,6
96.96,17.2,28.0,86.0,26.0,0.7531568228105906,0.3162790697674418,18.225518198042025,14.0,True,96.96,min_sum,0.021235600055661052,3620,,4.855072463768116,0.019474347429021654,6
32.0,18.0,24.0,90.0,16.0,0.9101123595505618,0.16888888888888887,18.38873950984188,3.0,True,32.0,min_max,0.022365499986335635,3620,,0.9323671497584543,0.028604400057733348,6
16.56,19.2,24.0,96.0,11.0,0.9570093457943926,0.1166666666666667,19.403368827050258,1.8461538461538463,True,16.56,min_range,0.03757190000033006,3620,,0.0,0.085359360317491,6
18.64,18.4,24.0,92.0,11.0,0.9478163493840985,0.1304347826086958,18.63919916666134,1.8461538461538463,True,18.64,random,0.00931039999704808,500,,0.12560386473429963,0.04261427305112485,6
