variance,mean,max,total,spread,jain,gini,theil,ede,maxmin,feasible,objective,method,runtime_s,routing_calls,evaluated,opt_gap,ede_gap,seed
96.24000000000001,31.6,41.0,158.0,27.0,0.9120935330654001,0.16202531645569618,0.05530630011494949,32.26432830942783,2.9285714285714284,True,96.24000000000001,ours,0.006440400000428781,805,171.0,0.0,0.015965874946208238,0
377.0400000000001,29.4,64.0,147.0,55.0,0.6962783953600773,0.3482993197278912,0.2093278084237257,31.757295303974765,7.111111111111111,True,377.0400000000001,ours_ede,0.006780399999115616,805,171.0,2.9177057356608485,0.0,0
200.56,33.2,59.0,166.0,43.0,0.8460546515198035,0.21927710843373505,0.08619001508703496,34.53997433211582,3.6875,True,200.56,centroid,4.299989086575806e-06,5,,1.083956774729842,0.08762330045760452,0
288.96000000000004,32.2,63.0,161.0,50.0,0.7820485744456177,0.27826086956521734,0.13135748204151182,34.05210971883075,4.846153846153846,True,288.96000000000004,weighted_centroid,9.099996532313526e-06,5,,2.002493765586035,0.07226101570963332,0
217.36000000000004,30.8,56.0,154.0,44.0,0.8135849056603773,0.2623376623376623,0.11359095725582527,32.28233110718779,4.666666666666667,True,217.36000000000004,geometric_median,3.300000389572233e-05,5,,1.258520365752286,0.016532761942963964,0
377.0400000000001,29.4,64.0,147.0,55.0,0.6962783953600773,0.3482993197278912,0.2093278084237257,31.757295303974765,7.111111111111111,True,377.0400000000001,min_sum,0.008987900000647642,2245,,2.9177057356608485,0.0,0
96.24000000000001,31.6,41.0,158.0,27.0,0.9120935330654001,0.16202531645569618,0.05530630011494949,32.26432830942783,2.9285714285714284,True,96.24000000000001,min_max,0.009751300007337704,2245,,0.0,0.015965874946208238,0
110.64000000000001,31.4,42.0,157.0,27.0,0.8991063286521978,0.17834394904458595,0.06164065625435243,32.1689379792558,2.8,True,110.64000000000001,min_range,0.01046459999633953,2245,,0.1496259351620948,0.012962145275309873,0
110.64000000000001,31.4,42.0,157.0,27.0,0.8991063286521978,0.17834394904458595,0.06164065625435243,32.1689379792558,2.8,True,110.64000000000001,random,0.003728299998329021,500,,0.1496259351620948,0.012962145275309873,0
96.24000000000001,31.6,41.0,158.0,27.0,0.9120935330654001,0.16202531645569618,0.05530630011494949,32.26432830942783,2.9285714285714284,True,96.24000000000001,exhaustive,0.010713899988331832,2245,,0.0,0.015965874946208238,0
377.0400000000001,29.4,64.0,147.0,55.0,0.6962783953600773,0.3482993197278912,0.2093278084237257,31.757295303974765,7.111111111111111,True,377.0400000000001,exhaustive_ede,0.010203600002569146,2245,,2.9177057356608485,0.0,0
72.55999999999999,18.8,30.0,94.0,26.0,0.8296713615023474,0.24255319148936172,0.1264463015152454,19.57087263233682,7.5,True,72.55999999999999,ours,0.005662700001266785,630,136.0,0.0,0.11628169639068112,1
101.04,16.4,32.0,82.0,28.0,0.7269189189189189,0.3365853658536586,0.20185382922716685,17.53219881291265,8.0,True,101.04,ours_ede,0.005152700003236532,645,139.0,0.39250275633958137,0.0,1
93.04,19.4,33.0,97.0,28.0,0.8017895185342991,0.28041237113402073,0.13816602978534526,20.352881056094194,6.6,True,93.04,centroid,4.5000051613897085e-06,5,,0.28224917309812597,0.16088582346579836,1
108.4,19.0,37.0,95.0,32.0,0.7690668939071155,0.29052631578947374,0.15355010119010365,20.135650844824262,7.4,True,108.4,weighted_centroid,9.700001101009548e-06,5,,0.49393605292172027,0.1484954659534286,1
82.55999999999999,17.8,32.0,89.0,28.0,0.7932899349023536,0.2786516853932586,0.14613317218428204,18.72070901825549,8.0,True,82.55999999999999,geometric_median,2.720000338740647e-05,5,,0.1378169790518192,0.0677901396182828,1
101.04,16.4,32.0,82.0,28.0,0.7269189189189189,0.3365853658536586,0.20185382922716685,17.53219881291265,8.0,True,101.04,min_sum,0.004391800001030788,1010,,0.39250275633958137,0.0,1
75.44000000000001,18.6,27.0,93.0,25.0,0.8209776934029426,0.23225806451612918,0.1568118739867856,19.370094572057784,13.5,True,75.44000000000001,min_max,0.004522299990640022,1010,,0.03969128996692426,0.10482973520648786,1
80.23999999999998,17.4,28.0,87.0,23.0,0.7904960835509138,0.28505747126436787,0.1493973585598274,18.291886370685546,5.6,True,80.23999999999998,min_range,0.004160900003626011,1010,,0.10584343991179705,0.04333099150195456,1
80.23999999999998,17.4,28.0,87.0,23.0,0.7904960835509138,0.28505747126436787,0.1493973585598274,18.291886370685546,5.6,True,80.23999999999998,random,0.002607500005979091,500,,0.10584343991179705,0.04333099150195456,1
72.55999999999999,18.8,30.0,94.0,26.0,0.8296713615023474,0.24255319148936172,0.1264463015152454,19.57087263233682,7.5,True,72.55999999999999,exhaustive,0.004238099994836375,1010,,0.0,0.11628169639068112,1
101.04,16.4,32.0,82.0,28.0,0.7269189189189189,0.3365853658536586,0.20185382922716685,17.53219881291265,8.0,True,101.04,exhaustive_ede,0.004791599989403039,1010,,0.39250275633958137,0.0,1
