variance,mean,max,total,spread,jain,gini,ede,maxmin,feasible,objective,method,runtime_s,routing_calls,evaluated,opt_gap,ede_gap,scenario,seed
35.95244967426764,20.633866401304385,27.481121743906336,103.16933200652193,16.76042279375081,0.9221317798494919,0.15977345534074794,21.02657937324822,2.5633703428923975,True,35.95244967426764,ours,0.007460499997250736,890,188.0,0.0,0.16028333147305782,social_n5,0
114.9868077316166,16.892307634061996,33.149845257630574,84.46153817030998,28.337412318816853,0.712774870857397,0.3524178845176329,18.121935222971413,6.888375522132908,True,114.9868077316166,ours_ede,0.012216699949931353,890,188.0,2.198302445964244,0.0,social_n5,0
78.27575114089169,21.961740926433425,36.55686920791102,109.80870463216712,26.24533152719398,0.8603699346047157,0.22113010698172997,22.743346082360546,3.5452393561315034,True,78.27575114089169,centroid,9.400013368576765e-06,5,,1.177202161468186,0.25501751344586093,social_n5,0
44.01943941752738,19.675083906149187,26.96725909880345,98.37541953074593,19.374435028114284,0.8978971395166863,0.17812922422831678,20.154621553579005,3.5516770634665527,True,44.01943941752738,weighted_centroid,2.3800006601959467e-05,5,,0.22437941826905752,0.11216717782055387,social_n5,0
54.82107752336414,18.811239352615726,28.587985147186554,94.05619676307863,22.97751439580361,0.8658594320273199,0.19900423525724475,19.4176890327918,5.095469955019334,True,54.82107752336414,geometric_median,0.0001086000120267272,5,,0.5248217581847114,0.071501955717063,social_n5,0
146.86854049354403,16.758889460338725,34.81687935323103,83.79444730169362,33.31503023201392,0.6566317243247684,0.4068211791708416,18.211801279856502,23.18267451860617,True,146.86854049354403,min_sum,0.022407400014344603,2715,,3.08507742376906,0.004958965793629748,social_n5,0
41.66053256955298,20.043729170880226,26.503637606097953,100.21864585440113,17.991667522643578,0.9060454632322689,0.1707368321678966,20.49563954619573,3.113690173514108,True,41.66053256955298,min_max,0.015110199979972094,2715,,0.15876756513119608,0.13098514557183732,social_n5,0
50.12006798665162,22.71940492782837,30.455091590517906,113.59702463914185,16.13952206809232,0.9114942139588126,0.16797611845641192,23.21800605062733,2.127410407445508,True,50.12006798665162,min_range,0.011650300002656877,2715,,0.39406545147114724,0.2812100785569593,social_n5,0
37.808637730361546,19.76036831898816,27.77343291793573,98.8018415949408,18.701195763131764,0.9117199784000718,0.1676143556002596,20.184096225988476,3.0613653990767915,True,37.808637730361546,random,0.005772000004071742,500,,0.05162897307168588,0.1137936416637812,social_n5,0
35.95244967426764,20.633866401304385,27.481121743906336,103.16933200652193,16.76042279375081,0.9221317798494919,0.15977345534074794,21.02657937324822,2.5633703428923975,True,35.95244967426764,exhaustive,0.02114130003610626,2715,,0.0,0.16028333147305782,social_n5,0
114.9868077316166,16.892307634061996,33.149845257630574,84.46153817030998,28.337412318816853,0.712774870857397,0.3524178845176329,18.121935222971413,6.888375522132908,True,114.9868077316166,exhaustive_ede,0.023409699962940067,2715,,2.198302445964244,0.0,social_n5,0
8.20883305940497,11.660439436924898,14.646183589615609,58.30219718462449,7.459310336701207,0.9430632826309571,0.13268455665119339,11.822900482384064,2.037907595445116,True,8.20883305940497,ours,0.011979200004134327,655,141.0,0.0,0.026823996665930182,social_n5,1
11.20084672162849,11.285710235710132,15.69110358617397,56.42855117855066,8.819952334143945,0.9191672070261864,0.16578411048535147,11.514047705130288,2.2836207515499187,True,11.20084672162849,ours_ede,0.012053799990098923,685,147.0,0.3644870885509762,0.0,social_n5,1
98.49862858821807,13.777977656444895,33.40660023189206,68.88988828222448,26.482508067658294,0.6583838464615448,0.32693022002509986,15.085070101088247,4.824690290006981,True,98.49862858821807,centroid,8.299946784973145e-06,5,,10.999102415095026,0.3101448324177801,social_n5,1
25.569708551747453,12.331790285569564,21.74296243114866,61.65895142784782,15.048956088543152,0.8560610715398623,0.2104413283197657,12.800617789060833,3.2481239661756356,True,25.569708551747453,weighted_centroid,1.939997309818864e-05,5,,2.114901760908866,0.11173916565911841,social_n5,1
163.29980260395592,14.729196032303136,39.96022967638187,73.64598016151568,33.578209055524994,0.5705451040809632,0.39102103294992796,16.491867096161506,6.261375832254307,True,163.29980260395592,geometric_median,6.739998934790492e-05,5,,18.893181091904548,0.4323257570674527,social_n5,1
24.9458273820403,11.056321031039795,16.7885891377589,55.281605155198974,12.776233727876388,0.8305173189853052,0.25064166510239505,11.516226765756278,4.184222837390792,True,24.9458273820403,min_sum,0.011702399991918355,1495,,2.0389005601057426,0.00018925235345503856,social_n5,1
8.643851396414851,11.655334101007128,14.260002015274246,58.27667050503564,8.070176838668186,0.9401770942630919,0.1281338941214476,11.822271466935609,2.3037810614052168,True,8.643851396414851,min_max,0.012318699969910085,1495,,0.05299393152008061,0.02676936640344007,social_n5,1
8.20883305940497,11.660439436924898,14.646183589615609,58.30219718462449,7.459310336701207,0.9430632826309571,0.13268455665119339,11.822900482384064,2.037907595445116,True,8.20883305940497,min_range,0.012138499994762242,1495,,0.0,0.026823996665930182,social_n5,1
11.20084672162849,11.285710235710132,15.69110358617397,56.42855117855066,8.819952334143945,0.9191672070261864,0.16578411048535147,11.514047705130288,2.2836207515499187,True,11.20084672162849,random,0.005899999989196658,500,,0.3644870885509762,0.0,social_n5,1
8.20883305940497,11.660439436924898,14.646183589615609,58.30219718462449,7.459310336701207,0.9430632826309571,0.13268455665119339,11.822900482384064,2.037907595445116,True,8.20883305940497,exhaustive,0.011721800023224205,1495,,0.0,0.026823996665930182,social_n5,1
11.20084672162849,11.285710235710132,15.69110358617397,56.42855117855066,8.819952334143945,0.9191672070261864,0.16578411048535147,11.514047705130288,2.2836207515499187,True,11.20084672162849,exhaustive_ede,0.013262099993880838,1495,,0.3644870885509762,0.0,social_n5,1
0.5309375163413219,11.079048096901522,11.73944826466065,55.39524048450761,2.0434221255261615,0.9956931076252984,0.032776165483290765,11.090826211696278,1.2107484134431765,True,0.5309375163413219,ours,0.01218159997370094,705,151.0,0.0,0.0937128297098141,social_n5,2
13.772151733347567,9.854477380941733,13.320569942040583,49.27238690470866,10.571892757982667,0.8757955041643252,0.18686243925092216,10.140528583393245,4.846174741544298,True,13.772151733347567,ours_ede,0.013626000029034913,755,161.0,24.93930794013417,0.0,social_n5,2
0.6439827834877885,11.186752564549007,12.1049826717561,55.93376282274504,1.9885156216881708,0.9948803878370382,0.03938646436494975,11.201071855493241,1.1965622595167567,True,0.6439827834877885,centroid,7.800001185387373e-06,5,,0.21291632944957228,0.1045846144388181,social_n5,2
0.9898492670322272,10.694769244675168,12.18144884446663,53.473846223375844,3.041930194264536,0.9914200662661392,0.050750843716889094,10.717668361020747,1.3328326480516863,True,0.9898492670322272,weighted_centroid,1.939997309818864e-05,5,,0.8643422937095414,0.05691417098046175,social_n5,2
23.86628850912831,9.477717489269304,14.033415686223787,47.38858744634652,13.941724111755475,0.7900820551211597,0.25441665466363506,9.934376902344349,153.0502204548103,True,23.86628850912831,geometric_median,0.0003845000173896551,5,,43.95121888087764,-0.020329480791218556,social_n5,2
13.772151733347567,9.854477380941733,13.320569942040583,49.27238690470866,10.571892757982667,0.8757955041643252,0.18686243925092216,10.140528583393245,4.846174741544298,True,13.772151733347567,min_sum,0.015308699978049845,1955,,24.93930794013417,0.0,social_n5,2
0.5309375163413219,11.079048096901522,11.73944826466065,55.39524048450761,2.0434221255261615,0.9956931076252984,0.032776165483290765,11.090826211696278,1.2107484134431765,True,0.5309375163413219,min_max,0.01560580002842471,1955,,0.0,0.0937128297098141,social_n5,2
0.5309375163413219,11.079048096901522,11.73944826466065,55.39524048450761,2.0434221255261615,0.9956931076252984,0.032776165483290765,11.090826211696278,1.2107484134431765,True,0.5309375163413219,min_range,0.016119499981869012,1955,,0.0,0.0937128297098141,social_n5,2
1.1005266411444734,11.28636660888095,12.45678434039359,56.431833044404755,2.7529615220899135,0.9914344303479322,0.05044933100250493,11.310469501834179,1.2836986591405177,True,1.1005266411444734,random,0.0051651999820023775,500,,1.0727987894473476,0.11537277458661295,social_n5,2
0.5309375163413219,11.079048096901522,11.73944826466065,55.39524048450761,2.0434221255261615,0.9956931076252984,0.032776165483290765,11.090826211696278,1.2107484134431765,True,0.5309375163413219,exhaustive,0.015031300019472837,1955,,0.0,0.0937128297098141,social_n5,2
13.772151733347567,9.854477380941733,13.320569942040583,49.27238690470866,10.571892757982667,0.8757955041643252,0.18686243925092216,10.140528583393245,4.846174741544298,True,13.772151733347567,exhaustive_ede,0.017035900033079088,1955,,24.93930794013417,0.0,social_n5,2
8.83402057463224,19.043420080950394,21.913243527652288,95.21710040475197,7.919875762632772,0.9762197668527685,0.08384639763690327,19.154591232840865,1.5659735308630136,True,8.83402057463224,ours,0.013994200038723648,825,175.0,0.0,0.27769317631875484,social_n5,3
50.881257862082876,14.295453012232638,22.410158494706113,71.4772650611632,19.243165169429492,0.8006542401956669,0.2755088023569787,14.991542248060217,7.076162212229703,True,50.881257862082876,ours_ede,0.01608569995732978,900,190.0,4.759694290071434,0.0,social_n5,3
203.14034700692417,17.735283244892976,44.49151666002927,88.67641622446489,42.86456440935764,0.6075952244758895,0.3967099417709625,19.61569905928283,27.346541142595054,True,203.14034700692417,centroid,8.800008799880743e-06,5,,21.995231366141674,0.3084510409074784,social_n5,3
53.256222931656495,15.88219669478722,27.5198234391985,79.4109834739361,22.912735812442726,0.8256754366246033,0.24446890974338498,16.57632723633715,5.97336661872382,True,53.256222931656495,weighted_centroid,2.0099978428333998e-05,5,,5.028537343979816,0.10571193824184376,social_n5,3
197.85525993687025,17.480885677168093,43.17813106567341,87.40442838584046,43.178129983698405,0.6069907302993522,0.40104824033274755,19.309901925927843,39906772.924466774,True,197.85525993687025,geometric_median,0.00010750000365078449,5,,21.3969661679339,0.28805306394853314,social_n5,3
50.881257862082876,14.295453012232638,22.410158494706113,71.4772650611632,19.243165169429492,0.8006542401956669,0.2755088023569787,14.991542248060217,7.076162212229703,True,50.881257862082876,min_sum,0.023012999969068915,2890,,4.759694290071434,0.0,social_n5,3
14.675775974187994,15.756536465741567,18.77465055439639,78.78268232870784,10.327354073496828,0.9441867323763468,0.12032437189960721,15.966338617097732,2.2225632303599525,True,14.675775974187994,min_max,0.014026199991349131,2890,,0.6612793518198193,0.06502308787901027,social_n5,3
8.83402057463224,19.043420080950394,21.913243527652288,95.21710040475197,7.919875762632772,0.9762197668527685,0.08384639763690327,19.154591232840865,1.5659735308630136,True,8.83402057463224,min_range,0.02259720000438392,2890,,0.0,0.27769317631875484,social_n5,3
9.011853954607478,17.750136854579864,20.805706516991798,88.75068427289932,8.199255252280409,0.9721924344040879,0.09085204431483729,17.871401234817757,1.6504015349055587,True,9.011853954607478,random,0.00710129999788478,500,,0.02013051457972654,0.19209891411473495,social_n5,3
8.83402057463224,19.043420080950394,21.913243527652288,95.21710040475197,7.919875762632772,0.9762197668527685,0.08384639763690327,19.154591232840865,1.5659735308630136,True,8.83402057463224,exhaustive,0.025450000015553087,2890,,0.0,0.27769317631875484,social_n5,3
50.881257862082876,14.295453012232638,22.410158494706113,71.4772650611632,19.243165169429492,0.8006542401956669,0.2755088023569787,14.991542248060217,7.076162212229703,True,50.881257862082876,exhaustive_ede,0.019702100020367652,2890,,4.759694290071434,0.0,social_n5,3
91.80912920620332,26.173116876131292,38.96605246920315,130.86558438065646,27.891589364952672,0.8818173752668597,0.20434831459177016,26.931952597150453,3.518550028330279,True,91.80912920620332,ours,0.009825400018598884,1040,218.0,0.0,0.002638221272144027,social_n5,4
92.03777983681121,26.105949196047476,37.872291577227024,130.52974598023738,27.39875602466555,0.8810202510790136,0.20362607337565986,26.861087105755136,3.6159987606061765,True,92.03777983681121,ours_ede,0.010344400012400001,1055,221.0,0.0024904999381307534,0.0,social_n5,4
842.5564224538728,28.4882356619286,84.58779380247873,142.441178309643,79.94254851536103,0.49063654637694426,0.4951276214021949,32.4872816773801,18.209543000250072,True,842.5564224538728,centroid,6.999995093792677e-06,5,,8.177261888210385,0.20945520743348933,social_n5,4
306.13237394713786,26.630254657489804,57.08450035984239,133.15127328744902,50.86118947041158,0.6984817112984555,0.3569056567826556,28.730643375721982,9.17268980676995,True,306.13237394713786,weighted_centroid,1.650000922381878e-05,5,,2.3344437159355307,0.06960091609867435,social_n5,4
927.2581259815286,28.812669099375768,87.85448258461282,144.06334549687884,81.9059539437453,0.47237775206686755,0.5083091406919724,33.00998298742618,14.769111470866239,True,927.2581259815286,geometric_median,0.00012440001592040062,5,,9.0998466492249,0.22891463243695773,social_n5,4
133.01315246857183,26.04034244356354,42.20521303865757,130.2017122178177,29.023218002291614,0.8360114802892027,0.24483761069608256,27.115882390722714,3.2017318260417738,True,133.01315246857183,min_sum,0.030301099992357194,3980,,0.44880093753883954,0.009485665414970744,social_n5,4
108.98243389801496,27.209684047253994,35.482618114789275,136.04842023626998,26.37934003474029,0.8716871506401142,0.19404581346354632,28.04126016192321,3.8977847103840584,True,108.98243389801496,min_max,0.03326039999956265,3980,,0.18705443391408702,0.04393616131475238,social_n5,4
99.66929009025156,26.648477999901143,35.81779153852438,133.24238999950572,26.341100815515553,0.8769227255122652,0.19638825962681472,27.43229890721851,3.7795674234214447,True,99.66929009025156,min_range,0.03052990004653111,3980,,0.08561415353798116,0.021265401478892065,social_n5,4
97.15017097863394,27.4570544581013,43.02508243953644,137.2852722905065,29.541919402820067,0.8858453541775702,0.2004061342543979,28.2472227230047,3.1910229315164145,True,97.15017097863394,random,0.007369700004346669,500,,0.05817549756337012,0.0516038539986186,social_n5,4
91.80912920620332,26.173116876131292,38.96605246920315,130.86558438065646,27.891589364952672,0.8818173752668597,0.20434831459177016,26.931952597150453,3.518550028330279,True,91.80912920620332,exhaustive,0.03150159999495372,3980,,0.0,0.002638221272144027,social_n5,4
92.03777983681121,26.105949196047476,37.872291577227024,130.52974598023738,27.39875602466555,0.8810202510790136,0.20362607337565986,26.861087105755136,3.6159987606061765,True,92.03777983681121,exhaustive_ede,0.03831100004026666,3980,,0.0024904999381307534,0.0,social_n5,4
450.3966570433942,37.81711558314849,61.77496354712601,189.08557791574245,55.742455530192224,0.7604949432630618,0.30964046587770255,40.040666685220685,10.240345039528858,True,450.3966570433942,ours,0.015510700002778322,990,208.0,0.0,0.07265224043667147,social_n5,5
553.3718586530273,34.586552429919564,67.74813927120324,172.9327621495978,65.07394666613506,0.6837154809893545,0.38188281382161704,37.32865618116858,25.33405377862675,True,553.3718586530273,ours_ede,0.01916310004889965,1025,215.0,0.22863225114859537,0.0,social_n5,5
949.8791184472072,35.8417133114229,88.81771787722131,179.2085665571145,82.99181194653106,0.5749044901225958,0.4599825976597549,39.85901921553586,15.245305868970346,True,949.8791184472072,centroid,9.500014130026102e-06,5,,1.108983500638393,0.06778607357539392,social_n5,5
631.6562651426009,34.37282965140231,73.59474267619916,171.86414825701155,70.50028304332805,0.6516244810446552,0.40807276467961606,37.43344252197503,23.78274445542414,True,631.6562651426009,weighted_centroid,2.0299979951232672e-05,5,,0.40244439043814423,0.002807128665384715,social_n5,5
758.019386774785,34.80948800705501,80.10757800163546,174.04744003527506,76.03018505101737,0.6151638570228284,0.4341680690150975,38.289137013744714,19.646764236812626,True,758.019386774785,geometric_median,0.00014059996465221047,5,,0.6830040252757744,0.02573038868355167,social_n5,5
912.8234703085942,33.98735982134687,91.61463423084786,169.93679910673436,84.8308619875273,0.5585883375729689,0.44490122333535065,38.09121873530952,13.504969056273003,True,912.8234703085942,min_sum,0.02373369998531416,3870,,1.0267101365733422,0.020428341980487087,social_n5,5
454.3638756504126,36.87818188387755,60.39213433536151,184.39090941938775,55.35848662757365,0.7495740480420122,0.3176152718596039,39.1457195454517,11.997687927568938,True,454.3638756504126,min_max,0.03155790001619607,3870,,0.008808277204056022,0.04867743846615566,social_n5,5
454.3638756504126,36.87818188387755,60.39213433536151,184.39090941938775,55.35848662757365,0.7495740480420122,0.3176152718596039,39.1457195454517,11.997687927568938,True,454.3638756504126,min_range,0.029935099999420345,3870,,0.008808277204056022,0.04867743846615566,social_n5,5
474.7225136820465,39.05456978106255,68.97458727150828,195.27284890531274,61.45346441747607,0.7626365991106739,0.31437793969625494,41.355983364577185,9.170783220823164,True,474.7225136820465,random,0.007676700013689697,500,,0.05400985166794559,0.1078883516155155,social_n5,5
450.3966570433942,37.81711558314849,61.77496354712601,189.08557791574245,55.742455530192224,0.7604949432630618,0.30964046587770255,40.040666685220685,10.240345039528858,True,450.3966570433942,exhaustive,0.030918999982532114,3870,,0.0,0.07265224043667147,social_n5,5
553.3718586530273,34.586552429919564,67.74813927120324,172.9327621495978,65.07394666613506,0.6837154809893545,0.38188281382161704,37.32865618116858,25.33405377862675,True,553.3718586530273,exhaustive_ede,0.025261799979489297,3870,,0.22863225114859537,0.0,social_n5,5
21.211495619501207,15.860893084648112,20.21778702555197,79.30446542324056,13.122126341086588,0.9222393858529864,0.14484931734037354,16.153402537951735,2.849317057933029,True,21.211495619501207,ours,0.0057678999728523195,635,137.0,0.0,0.36241371631366326,social_n5,6
36.1317821512754,11.251535061032829,17.17153469515107,56.25767530516414,13.953840769422811,0.7779632310946183,0.282092540340076,11.856459124368357,5.336596671874143,True,36.1317821512754,ours_ede,0.011715300031937659,695,149.0,0.7034056814955064,0.0,social_n5,6
88.23472102478615,14.331125903166363,31.880286891976375,71.65562951583182,27.774403705460184,0.6994892857423938,0.3351193984933074,15.488610987226199,7.764538211089863,True,88.23472102478615,centroid,7.00005330145359e-06,5,,3.1597595288691394,0.3063437257918554,social_n5,6
40.06381920878199,12.31951349344661,20.62979534676246,61.59756746723305,19.537808499030643,0.7911539624238947,0.26767487353830277,12.933560657445183,18.89198151938638,True,40.06381920878199,weighted_centroid,1.680001150816679e-05,5,,0.8887786098377962,0.09084512684424303,social_n5,6
39.27257816824074,12.210732201411087,20.065043265901092,61.05366100705544,19.16242637802245,0.791518672353498,0.2656064530481248,12.813594914201936,22.229855806330537,True,39.27257816824074,geometric_median,0.000195200031157583,5,,0.8514761463654039,0.08072695058395604,social_n5,6
36.1317821512754,11.251535061032829,17.17153469515107,56.25767530516414,13.953840769422811,0.7779632310946183,0.282092540340076,11.856459124368357,5.336596671874143,True,36.1317821512754,min_sum,0.008884400012902915,1675,,0.7034056814955064,0.0,social_n5,6
29.39981103834146,11.615224230316752,15.365775108753475,58.07612115158376,14.53407265803714,0.8210746124227595,0.20406953756189972,12.08719610031505,18.475086968325172,True,29.39981103834146,min_max,0.009139299974776804,1675,,0.38603196897215325,0.01946086715488803,social_n5,6
21.280444266764377,16.40402649629472,20.197071776999348,82.0201324814736,12.443404678721272,0.9267133006721945,0.1424026622360257,16.690230962752633,2.6048412346055825,True,21.280444266764377,min_range,0.012829499959480017,1675,,0.003250532093539913,0.4076910136222303,social_n5,6
