variance,mean,max,total,spread,jain,gini,maxmin,feasible,objective,method,runtime_s,routing_calls,evaluated,opt_gap,city,n,mix,seed
110.59367761015642,26.428296509780132,36.04784440199228,132.14148254890065,27.191912372877834,0.8633040257043995,0.2104769187426354,4.070474376212767,True,110.59367761015642,min_max,0.02909259998705238,645,,0.1887359798771437,london,5,mixed,4
97.15017097863394,27.4570544581013,43.02508243953644,137.2852722905065,29.541919402820067,0.8858453541775702,0.2004061342543979,3.1910229315164145,True,97.15017097863394,random,0.010594600054901093,365,,0.044236037620587844,london,5,mixed,4
93.03468514647493,26.47243023519933,37.61709212084703,132.36215117599664,27.065999301062057,0.8828019106048154,0.20141420971087376,3.5652318450188414,True,93.03468514647493,exhaustive,0.03270919999340549,645,,0.0,london,5,mixed,4
213.54537313401852,26.617087484803868,52.512834012812206,266.1708748480387,41.37095786813543,0.7683926637371309,0.296547975437055,4.713105165677246,True,213.54537313401852,ours,0.02168490004260093,900,207.0,0.020164310763492115,london,10,mixed,0
266.59744813260716,25.53903463123501,65.21121868080851,255.3903463123501,52.90948613155425,0.7098542465035673,0.31231309305755195,5.300978412570159,True,266.59744813260716,centroid,1.1200027074664831e-05,9,,0.27360849796928116,london,10,mixed,0
253.51655399090276,24.83074724235092,65.97190229933149,248.3074724235092,54.224551310227795,0.708629313025133,0.30517874000587497,5.615896073976508,True,253.51655399090276,weighted_centroid,3.070000093430281e-05,9,,0.21111750993992634,london,10,mixed,0
295.91430371697027,24.498659228487643,71.43512687230576,244.98659228487642,59.85489995081899,0.669774842667137,0.31673587600707553,6.168715635421617,True,295.91430371697027,geometric_median,0.00016230001347139478,9,,0.4136630883921077,london,10,mixed,0
543.0398965681811,23.532633963023677,90.5272860310593,235.3263396302368,85.62994394076752,0.5048982139548753,0.41495666748120286,18.484983152497232,True,543.0398965681811,min_sum,0.04445250000571832,1008,,1.5942492392559549,london,10,mixed,0
224.56272530035622,28.825546110246243,54.18195688156386,288.25546110246245,42.37192122819805,0.7872400950761491,0.28705664169684164,4.587789442119271,True,224.56272530035622,min_max,0.04436190001433715,1008,,0.07279719769641005,london,10,mixed,0
209.32448908568554,26.187494162759993,57.003790157003024,261.8749416275999,45.427428158331544,0.7661464585132982,0.29066578582061764,4.9241540791092095,True,209.32448908568554,random,0.011818600003607571,621,,0.0,london,10,mixed,0
209.32448908568554,26.187494162759993,57.003790157003024,261.8749416275999,45.427428158331544,0.7661464585132982,0.29066578582061764,4.9241540791092095,True,209.32448908568554,exhaustive,0.04566880001220852,1008,,0.0,london,10,mixed,0
22.27863094745218,13.471686831542991,20.538051823793737,134.7168683154299,16.35952012522422,0.8906650628990729,0.19486570610502763,4.915136058636279,True,22.27863094745218,ours,0.025973199983127415,1180,227.0,-0.03573618155848322,london,10,mixed,1
22.775800909769725,12.44970824951545,19.73691024139149,124.4970824951545,15.841105904823413,0.871881261593593,0.21441224308036433,5.066196486340553,True,22.775800909769725,centroid,1.4299992471933365e-05,10,,-0.01421766871047685,london,10,mixed,1
23.211069330177075,12.360498046916254,20.0085682878002,123.60498046916254,16.391747896874662,0.8681136647666918,0.21860833893790632,5.532087890789638,True,23.211069330177075,weighted_centroid,3.160000778734684e-05,10,,0.004621621284449805,london,10,mixed,1
30.799671773055046,11.919136005364328,21.265154213037682,119.19136005364328,19.45619291295317,0.8218286688356234,0.26338340850790276,11.755450054152186,True,30.799671773055046,geometric_median,0.0003105999785475433,10,,0.3330715509710388,london,10,mixed,1
28.894751633533968,12.283472460530595,22.428642795477483,122.83472460530595,19.134057626732194,0.8392757749111215,0.24450230254337346,6.807728939063735,True,28.894751633533968,min_sum,0.055056999961379915,1390,,0.25062278776412344,london,10,mixed,1
23.1042900515129,12.5185850633633,19.70559249697224,125.185850633633,15.44260422381804,0.8715138201025933,0.21321682762487915,4.622483392944454,True,23.1042900515129,min_max,0.05400429997825995,1390,,0.0,london,10,mixed,1
24.23166089515945,14.138986231065138,21.282894799727185,141.38986231065138,15.503126324982013,0.8918917613076364,0.19582018176044502,3.682309229638396,True,24.23166089515945,random,0.014359399967361242,790,,0.04879487061203715,london,10,mixed,1
23.1042900515129,12.5185850633633,19.70559249697224,125.185850633633,15.44260422381804,0.8715138201025933,0.21321682762487915,4.622483392944454,True,23.1042900515129,exhaustive,0.05756510002538562,1390,,0.0,london,10,mixed,1
154.6784517530537,17.700595153387574,41.001163342835504,177.00595153387573,36.61254490440179,0.6694830867676136,0.36800675350991296,9.342612924323557,True,154.6784517530537,ours,0.021286000031977892,960,202.0,0.019253881312597573,london,10,mixed,2
237.63165255624693,15.979139638875697,56.52034047853129,159.79139638875697,55.2436263893468,0.517953878044001,0.47572168685136207,44.27016272267666,True,237.63165255624693,centroid,1.0400020983070135e-05,10,,0.5658741178594685,london,10,mixed,2
194.09445860536727,16.280956032767897,50.13847530516808,162.80956032767895,47.77339338002388,0.5772872792714054,0.437689853764303,21.199466611335744,True,194.09445860536727,weighted_centroid,3.1400006264448166e-05,10,,0.27898571541580125,london,10,mixed,2
266.4713654958061,16.453693388829095,61.93495755916885,164.53693388829095,61.82460242038044,0.5039582065520827,0.45400125855608553,561.2331083006138,True,266.4713654958061,geometric_median,0.0008147999760694802,10,,0.7559134479435083,london,10,mixed,2
222.08568449170312,16.22979555737282,53.29125460532006,162.29795557372822,51.084476676984195,0.5425553703670123,0.46341026106987604,24.14889777582059,True,222.08568449170312,min_sum,0.043766000017058104,1150,,0.46343393883669687,london,10,mixed,2
151.75654916698323,18.175179494206823,41.512713606937005,181.75179494206822,37.05616884845111,0.6852135808029854,0.3660276647402856,9.314999816369152,True,151.75654916698323,min_max,0.04471200000261888,1150,,0.0,london,10,mixed,2
150.94693372054104,18.23272311275828,42.208876452818146,182.3272311275828,37.3286086624198,0.6877255850420222,0.3638723490184035,8.648885320568223,True,150.94693372054104,random,0.013709399965591729,670,,-0.005334962154096856,london,10,mixed,2
151.75654916698323,18.175179494206823,41.512713606937005,181.75179494206822,37.05616884845111,0.6852135808029854,0.3660276647402856,9.314999816369152,True,151.75654916698323,exhaustive,0.04716699995333329,1150,,0.0,london,10,mixed,2
19.77809171353,15.030493788197393,20.74003078705712,150.30493788197393,12.456334745775754,0.9195010664595252,0.16687194803349947,2.5037170224136984,True,19.77809171353,ours,0.023134899965953082,1220,224.0,0.17940347586739,london,10,mixed,3
145.03139259835046,16.548068658198886,45.10596620601122,165.48068658198886,44.58157076460458,0.6537555724653888,0.37387765763789105,86.01517603779847,True,145.03139259835046,centroid,2.2400054149329662e-05,10,,7.648484950819022,london,10,mixed,3
50.87022724342343,14.314814289682946,29.709381397698127,143.14814289682946,26.818304248934627,0.8011204754135544,0.2566654902892511,10.276232652734528,True,50.87022724342343,weighted_centroid,3.23000131174922e-05,10,,2.03348390219136,london,10,mixed,3
