w_variance,w_mean,w_ede,p90,p95,pct_within_sla,courier_gini,max,method,routing_calls,seed
21.34826432636629,9.44671163991373,9.91611626299099,15.200000000000003,18.099999999999994,69.52229880370457,0.3069327731092437,21.0,min_sum,11560,20
47.41698219537196,14.331127115877402,15.012512496213597,22.1,23.19999999999999,32.376020304406175,0.25402654867256635,30.0,ours,5320,21
52.14976929833163,13.53119171689352,14.298080249285759,22.1,23.19999999999999,38.75154829538611,0.2751876172607881,30.0,ours_ede,5720,21
61.558840286664484,13.293592195244742,14.240601276827565,22.500000000000007,29.0,47.447111989636035,0.29353360488798375,36.0,coverage_max,12160,21
66.52172255381414,13.887640865689226,14.847645827992658,25.300000000000004,29.0,43.54401299191196,0.30125968992248064,36.0,weighted_centroid,40,21
61.558840286664484,13.293592195244742,14.240601276827565,22.500000000000007,29.0,47.447111989636035,0.29353360488798375,36.0,min_sum,12160,21
20.130647614742912,12.685627791152797,13.03800669700458,18.300000000000004,21.049999999999997,27.441278541705987,0.21075697211155386,23.0,ours,5640,22
20.130647614742912,12.685627791152797,13.03800669700458,18.300000000000004,21.049999999999997,27.441278541705987,0.21075697211155386,23.0,ours_ede,6000,22
29.3905479425737,12.861684125484377,13.353146933831255,19.0,22.099999999999994,40.767619879130315,0.24430000000000018,26.0,coverage_max,12200,22
19.229791106768946,12.684305643923649,13.023532553125204,18.300000000000004,21.049999999999997,24.508501016502358,0.20365612648221343,23.0,weighted_centroid,40,22
29.3905479425737,12.861684125484377,13.353146933831255,19.0,22.099999999999994,40.767619879130315,0.24430000000000018,26.0,min_sum,12200,22
22.102546517188895,15.651207142628166,15.992211297892068,22.400000000000006,26.099999999999994,8.971290502250955,0.1813709677419355,30.0,ours,6200,23
25.08849092528362,11.951939589631605,12.441629476342749,21.1,24.14999999999999,45.75342064070648,0.22183026584867083,29.0,ours_ede,6280,23
86.50502052280285,12.153862485509578,13.371724661111813,24.70000000000001,34.099999999999994,55.15208058757246,0.3598717948717949,39.0,coverage_max,15880,23
34.41221234836577,12.78644111391945,13.395565693887077,21.400000000000006,27.14999999999999,34.45663495650814,0.23040037243947875,33.0,weighted_centroid,40,23
25.08849092528362,11.951939589631605,12.441629476342749,21.1,24.14999999999999,45.75342064070648,0.22183026584867083,29.0,min_sum,15880,23
28.31696181707665,16.5753445311602,16.971335181712583,26.1,27.049999999999997,5.438497594717717,0.18751885369532428,28.0,ours,7480,24
29.163422291820453,15.92231834416318,16.349496630684943,25.1,28.049999999999997,8.530641685360255,0.19351289833080432,30.0,ours_ede,7120,24
107.44061468661779,11.977086725179253,13.399804964497656,31.300000000000004,39.05,63.30301316504844,0.4260333863275041,41.0,coverage_max,22000,24
71.05465898950057,14.529515990608973,15.502870353909488,28.300000000000004,35.099999999999994,34.429120132320094,0.31095588235294125,38.0,weighted_centroid,40,24
63.55052674990657,12.43663339910209,13.426392780459004,26.300000000000004,33.099999999999994,53.61608964225286,0.3404424040066778,36.0,min_sum,22000,24
31.099013623343474,29.38147994647387,29.62407029336664,35.1,36.05,2.8687381490398676,0.09403553299492384,39.0,ours,4600,25
310.1900908537608,18.856145633326665,21.244038998129714,51.1,52.05,45.04581328076799,0.4670849420849421,54.0,ours_ede,5560,25
409.97705199410234,18.720773424244975,21.459553983389547,55.1,57.05,63.89014961428959,0.5350258732212161,59.0,coverage_max,10240,25
431.9469443729947,23.577609100742706,26.360473023739814,60.2,62.05,35.09788197206046,0.4476570545829044,64.0,weighted_centroid,40,25
409.97705199410234,18.720773424244975,21.459553983389547,55.1,57.05,63.89014961428959,0.5350258732212161,59.0,min_sum,10240,25
35.282555656975696,18.343322227908132,18.789522533384524,28.0,29.0,6.182607079379235,0.1859333333333335,30.0,ours,5240,26
69.80868344151553,12.561773341039963,13.544091078493548,24.1,26.0,50.69853337061849,0.3515799256505576,27.0,ours_ede,5680,26
89.80079380479997,13.649302439769066,14.793745074032973,28.0,30.049999999999997,55.7419606812245,0.37691637630662034,31.0,coverage_max,12400,26
62.04206480681552,14.870681955345876,15.694680447897223,26.0,26.049999999999997,33.14790874648388,0.28332012678288443,30.0,weighted_centroid,40,26
69.80868344151553,12.561773341039963,13.544091078493548,24.1,26.0,50.69853337061849,0.3515799256505576,27.0,min_sum,12400,26
12.855423801090948,8.599574827024496,8.936380795350715,14.0,17.049999999999997,83.64028286297209,0.22727920227920229,19.0,ours,5000,27
12.855423801090948,8.599574827024496,8.936380795350715,14.0,17.049999999999997,83.64028286297209,0.22727920227920229,19.0,ours_ede,5120,27
12.855423801090948,8.599574827024496,8.936380795350715,14.0,17.049999999999997,83.64028286297209,0.22727920227920229,19.0,coverage_max,8320,27
15.065121396461496,8.87611610370149,9.246311060056103,14.0,18.0,74.1246890182569,0.23632596685082885,20.0,weighted_centroid,40,27
12.855423801090948,8.599574827024496,8.936380795350715,14.0,17.049999999999997,83.64028286297209,0.22727920227920229,19.0,min_sum,8320,27
25.797225227785784,10.696463742565856,11.197435033153026,17.0,18.300000000000004,51.81567778564203,0.2467725623178061,23.0,coverage_max,10000,28
