w_variance,w_mean,w_ede,p90,p95,pct_within_sla,courier_gini,max,method,routing_calls,scenario,seed
7.584161892623366,12.908476155347095,13.04673937588485,16.095681260446185,16.639419701245522,8.204438341630942,0.11354877750244308,19.505834260014154,ours,5320,darkstore_london,11
9.796204277348293,6.639363502390876,6.949787533982548,10.926665064272918,12.116711582181887,86.41265186584529,0.26741675032836176,13.824580485589392,ours_ede,5600,darkstore_london,11
12.04502956120114,6.661023766570461,7.027364183415425,11.141985422161708,12.648411424996446,86.41265186584529,0.29732999760462064,15.08270410312749,coverage_max,11920,darkstore_london,11
9.654808854995187,6.60402918426142,6.911784472495345,10.294948033663296,11.584893910307247,83.88403386100293,0.268207245870941,13.437792535201801,weighted_centroid,40,darkstore_london,11
10.178975640842932,6.665773015807836,6.986264471993327,10.512873829008031,11.577220047477502,83.309087322141,0.2739071601997247,13.96553215624938,min_sum,11920,darkstore_london,11
5.434795493966764,12.125775341915805,12.23547112947815,15.3212590249435,16.415583617542,21.875677229035308,0.11818854185203209,20.73665690510454,ours,5800,darkstore_london,12
19.926755561596302,5.036390329340718,5.686117333178599,15.912806675566893,17.51524918189495,89.39871209127901,0.4305970820491296,24.0483679665614,ours_ede,6000,darkstore_london,12
14.95765815940859,5.393048843005855,5.922119014606647,14.388647879178944,16.115259101142602,90.57337259281363,0.3808192218650073,22.562104535752947,coverage_max,13960,darkstore_london,12
15.974584432014677,5.2722144141868075,5.831590181520368,14.717452415602786,16.379334292109213,89.39871209127901,0.39601068274588513,22.870924565791327,weighted_centroid,40,darkstore_london,12
14.95765815940859,5.393048843005855,5.922119014606647,14.388647879178944,16.115259101142602,90.57337259281363,0.3808192218650073,22.562104535752947,min_sum,13960,darkstore_london,12
12.463373682039265,10.796210065314652,11.061879601769952,15.344610329397637,16.274764491939013,42.36800083923266,0.19621394480297205,20.682107340399693,ours,6560,darkstore_london,13
14.149350382038243,9.621077235413006,9.949514547292358,15.046019979614393,17.175205317739522,59.53707399832653,0.21796603242326484,17.6623176852731,ours_ede,6360,darkstore_london,13
13.235632187628973,9.6853070747796,9.992176335123313,14.58970920755374,16.57352706490683,63.66116908287458,0.21473953082886155,17.44798250616974,coverage_max,16600,darkstore_london,13
13.224754985340345,9.638835219391607,9.947546462920673,14.457054315470847,16.910764256054023,61.29159186479812,0.2137379446405101,17.21684762706396,weighted_centroid,40,darkstore_london,13
25.84812047969606,9.642447151882102,10.178226800768964,16.190981076802284,19.607630802516177,52.20164779426172,0.28955372501557775,20.23806224729329,min_sum,16600,darkstore_london,13
11.02768675949721,14.444604540318567,14.628521695187926,19.60540916601216,20.23661717622534,7.260779049709017,0.12245474208793694,21.38249992950466,ours,6040,darkstore_london,14
16.566878406393784,7.0497589894548485,7.507310305925982,12.815782499456079,15.095387254002256,82.26280835783612,0.304456591699366,17.939209553949134,ours_ede,6000,darkstore_london,14
16.566878406393784,7.0497589894548485,7.507310305925982,12.815782499456079,15.095387254002256,82.26280835783612,0.304456591699366,17.939209553949134,coverage_max,14960,darkstore_london,14
16.808049293816023,7.0162341866622935,7.483034869530686,13.202478790747113,14.665579249263105,84.22079098525056,0.30732189962088863,18.411349865518844,weighted_centroid,40,darkstore_london,14
16.566878406393784,7.0497589894548485,7.507310305925982,12.815782499456079,15.095387254002256,82.26280835783612,0.304456591699366,17.939209553949134,min_sum,14960,darkstore_london,14
11.972988594159153,18.0436468588229,18.20106763181763,21.830847783593182,22.921239030347547,2.583265328821354,0.10733800710621577,25.719982666769056,ours,6840,darkstore_london,15
28.826575819111877,13.068579273462092,13.542213507483533,20.294437980542842,21.982662612812128,27.6447580660794,0.2269693124648502,25.45639002112961,ours_ede,6800,darkstore_london,15
120.55220256806314,13.97211907711942,15.341209577394833,29.29920706536325,30.837996213576393,58.590487926995095,0.46424359443761043,34.32230224440586,coverage_max,19920,darkstore_london,15
18.96841925744377,13.299460843839,13.619176114538629,18.35734242716572,20.069041366080935,23.434480612162066,0.17831937966346856,23.53811059141415,weighted_centroid,40,darkstore_london,15
77.31015299199078,13.134157137086264,14.180264028827336,25.69669391339566,27.283546210976088,58.590487926995095,0.38661662334068314,30.765747423373163,min_sum,19920,darkstore_london,15
6.585987873596845,11.322376045428076,11.460576314452869,14.90416059045947,15.566589895086715,33.98966254372891,0.13402705749746957,16.585450577446554,ours,5000,darkstore_london,16
8.52736376185109,5.173568890283281,5.499677951343772,9.622016896864656,10.249006175941688,88.70823371295772,0.29751584446002766,12.41633520500981,ours_ede,5240,darkstore_london,16
9.564617446476065,5.6152087476383485,5.952511744098975,9.75309613011139,11.987012518838785,93.11363259755939,0.2941705411648503,13.222609688412126,coverage_max,9360,darkstore_london,16
8.477173367869986,5.0866835182793375,5.410397618635502,9.530972154170488,10.719085514144712,92.04331232684922,0.3007389830745042,11.759143226587979,weighted_centroid,40,darkstore_london,16
8.853972123534826,5.1772147673471665,5.509631836954767,9.135137049047973,10.105068890186699,91.3764642422405,0.30070431831378364,12.45457309089515,min_sum,9360,darkstore_london,16
7.629744401417649,6.714491990957227,6.96201385455039,10.043972852551402,11.349446975975052,84.56918726667507,0.25528834036342096,12.261409769981345,ours,5160,darkstore_london,17
11.837560278225853,5.634123950483484,6.02910644398057,9.784170402292764,12.463793859563317,91.45976343875058,0.31700513577338874,14.159483490353212,ours_ede,5440,darkstore_london,17
9.714596721741149,5.737936496307593,6.071235519416115,10.011235116742027,11.351948730528235,91.45976343875058,0.2968738546559968,12.919540671634403,coverage_max,11120,darkstore_london,17
10.047549640986789,5.645127327071395,5.989285424941286,10.057577997509565,11.22268719796897,89.43651612049524,0.3089434097265933,12.88752075532638,weighted_centroid,40,darkstore_london,17
9.84767829044328,5.732690635873229,6.067827956620235,9.872521173892215,11.324480781772612,90.44645590839083,0.3100298594773463,12.46461038811262,min_sum,11120,darkstore_london,17
5.9913397320190676,6.0508177554697085,6.2623073385613575,9.202113749010318,9.80060051562999,98.2694883979502,0.26074304651265123,10.520420820129079,ours,5000,darkstore_london,18
6.568137534363901,5.627060514934709,5.864664286170786,8.36600021710622,9.759266624700691,100.0,0.2849493840292421,9.857941267906378,ours_ede,5240,darkstore_london,18
6.568137534363901,5.627060514934709,5.864664286170786,8.36600021710622,9.759266624700691,100.0,0.2849493840292421,9.857941267906378,coverage_max,9280,darkstore_london,18
